id,concatted,vendor,product_name,units,brand,detail_url,sku,upc
819,Vendor_D~Product_364,Metro,Product_450,472ml,Monster,http://example.com/product_819,63129,9472049
820,Vendor_A~Product_72,Metro,Product_15,331ml,Generic Brand,http://example.com/product_820,85343,7918722
821,Vendor_C~Product_464,Loblaws,Product_421,387ml,Premium Brand,http://example.com/product_821,33575,5842207
822,Vendor_A~Product_266,Voila,Product_297,281ml,Premium Brand,http://example.com/product_822,85400,8595764
823,Vendor_C~Product_15,Galleria,Product_463,341ml,Generic Brand,http://example.com/product_823,45550,2105686
824,Vendor_C~Product_298,Loblaws,Product_359,456ml,Generic Brand,http://example.com/product_824,41814,3737499
825,Vendor_C~Product_152,Galleria,Product_361,318ml,Generic Brand,http://example.com/product_825,64150,4891194
826,Vendor_E~Product_104,Save On Foods,Product_472,246ml,Monster,http://example.com/product_826,73548,5245043
827,Vendor_B~Product_348,Galleria,Product_329,304ml,Monster,http://example.com/product_827,81749,8232915
828,Vendor_A~Product_40,Galleria,Product_459,238ml,Premium Brand,http://example.com/product_828,28534,6339115
829,Vendor_E~Product_386,Voila,Product_202,262ml,Premium Brand,http://example.com/product_829,53566,6655566
830,Vendor_C~Product_366,Voila,Product_305,326ml,Monster,http://example.com/product_830,69252,9671088
831,Vendor_C~Product_146,Galleria,Product_234,462ml,Premium Brand,http://example.com/product_831,93226,4038257
832,Vendor_C~Product_75,Voila,Product_111,250ml,Premium Brand,http://example.com/product_832,40419,8909402
833,Vendor_C~Product_130,Walmart,Product_295,247ml,Monster,http://example.com/product_833,58195,2459857
834,Vendor_A~Product_128,Walmart,Product_156,488ml,Premium Brand,http://example.com/product_834,63244,2891412
835,Vendor_C~Product_444,Metro,Product_401,281ml,Generic Brand,http://example.com/product_835,40930,4278239
836,Vendor_C~Product_147,Voila,Product_492,300ml,Monster,http://example.com/product_836,26345,3423143
837,Vendor_B~Product_240,Loblaws,Product_421,318ml,Generic Brand,http://example.com/product_837,24098,5243417
838,Vendor_E~Product_194,Save On Foods,Product_163,318ml,Premium Brand,http://example.com/product_838,18930,5214309
839,Vendor_E~Product_121,Metro,Product_82,348ml,Generic Brand,http://example.com/product_839,74674,3194574
840,Vendor_B~Product_297,Voila,Product_206,412ml,Monster,http://example.com/product_840,63491,8007586
841,Vendor_E~Product_215,Save On Foods,Product_189,323ml,Monster,http://example.com/product_841,32540,5661566
842,Vendor_B~Product_261,Galleria,Product_455,259ml,Monster,http://example.com/product_842,22682,4105133
843,Vendor_C~Product_122,Galleria,Product_45,245ml,Monster,http://example.com/product_843,69685,3381748
844,Vendor_A~Product_262,No Frills,Product_159,384ml,Generic Brand,http://example.com/product_844,10822,3283601
845,Vendor_C~Product_114,Metro,Product_387,277ml,Generic Brand,http://example.com/product_845,95005,7783656
846,Vendor_C~Product_209,Loblaws,Product_290,258ml,Generic Brand,http://example.com/product_846,84516,7496264
847,Vendor_E~Product_283,Loblaws,Product_25,347ml,Monster,http://example.com/product_847,45337,6053724
848,Vendor_E~Product_140,Metro,Product_203,289ml,Premium Brand,http://example.com/product_848,32799,5146972
849,Vendor_B~Product_463,Galleria,Product_490,217ml,Monster,http://example.com/product_849,26242,7740668
850,Vendor_D~Product_98,Walmart,Product_377,429ml,Premium Brand,http://example.com/product_850,36090,1219901
851,Vendor_C~Product_398,Metro,Product_464,442ml,Generic Brand,http://example.com/product_851,19318,5362245
852,Vendor_E~Product_130,Metro,Product_185,499ml,Monster,http://example.com/product_852,72653,5467031
853,Vendor_A~Product_336,No Frills,Product_244,477ml,Monster,http://example.com/product_853,25739,4513931
854,Vendor_A~Product_143,Walmart,Product_123,264ml,Premium Brand,http://example.com/product_854,87768,4281421
855,Vendor_E~Product_61,Save On Foods,Product_378,264ml,Premium Brand,http://example.com/product_855,80714,7259290
856,Vendor_C~Product_458,Galleria,Product_227,459ml,Premium Brand,http://example.com/product_856,22042,7800065
857,Vendor_B~Product_379,Metro,Product_420,466ml,Premium Brand,http://example.com/product_857,96660,5839455
858,Vendor_E~Product_117,Loblaws,Product_391,468ml,Monster,http://example.com/product_858,33046,4865455
859,Vendor_D~Product_152,Galleria,Product_266,233ml,Generic Brand,http://example.com/product_859,36927,9803476
860,Vendor_A~Product_475,Loblaws,Product_20,375ml,Monster,http://example.com/product_860,73954,3142909
861,Vendor_E~Product_387,Metro,Product_62,230ml,Premium Brand,http://example.com/product_861,20722,4323899
862,Vendor_E~Product_290,Save On Foods,Product_401,371ml,Generic Brand,http://example.com/product_862,10133,7194424
863,Vendor_A~Product_299,Voila,Product_213,269ml,Monster,http://example.com/product_863,15283,4546859
864,Vendor_A~Product_168,No Frills,Product_235,395ml,Monster,http://example.com/product_864,11192,2326229
865,Vendor_E~Product_59,Galleria,Product_462,279ml,Monster,http://example.com/product_865,68150,2881899
866,Vendor_D~Product_30,Voila,Product_131,476ml,Generic Brand,http://example.com/product_866,87228,7608349
867,Vendor_E~Product_144,Metro,Product_180,254ml,Generic Brand,http://example.com/product_867,66598,9637788
868,Vendor_D~Product_393,Walmart,Product_334,261ml,Generic Brand,http://example.com/product_868,41617,7154373
869,Vendor_E~Product_313,Save On Foods,Product_480,439ml,Generic Brand,http://example.com/product_869,44498,1602073
870,Vendor_E~Product_64,Save On Foods,Product_113,254ml,Monster,http://example.com/product_870,54519,4042617
871,Vendor_A~Product_175,Loblaws,Product_357,353ml,Premium Brand,http://example.com/product_871,62308,8302621
872,Vendor_B~Product_205,Save On Foods,Product_30,470ml,Premium Brand,http://example.com/product_872,61896,2655186
873,Vendor_E~Product_439,No Frills,Product_291,341ml,Generic Brand,http://example.com/product_873,42094,3254967
874,Vendor_A~Product_347,Loblaws,Product_206,228ml,Premium Brand,http://example.com/product_874,11832,4761963
875,Vendor_E~Product_210,Voila,Product_17,409ml,Monster,http://example.com/product_875,45488,5094765
876,Vendor_D~Product_111,Metro,Product_267,276ml,Monster,http://example.com/product_876,14185,5204990
877,Vendor_C~Product_300,No Frills,Product_1,215ml,Generic Brand,http://example.com/product_877,66117,5996985
878,Vendor_D~Product_117,Galleria,Product_329,451ml,Generic Brand,http://example.com/product_878,19415,2379998
879,Vendor_C~Product_457,Walmart,Product_59,375ml,Premium Brand,http://example.com/product_879,95709,1567186
880,Vendor_A~Product_253,Voila,Product_475,365ml,Premium Brand,http://example.com/product_880,64323,2389287
881,Vendor_A~Product_227,Metro,Product_451,341ml,Monster,http://example.com/product_881,86693,5048063
882,Vendor_A~Product_493,Save On Foods,Product_436,295ml,Monster,http://example.com/product_882,56904,3973278
883,Vendor_E~Product_314,No Frills,Product_428,262ml,Premium Brand,http://example.com/product_883,82662,8352887
884,Vendor_A~Product_457,Loblaws,Product_406,329ml,Generic Brand,http://example.com/product_884,15306,9787959
885,Vendor_D~Product_254,Loblaws,Product_44,440ml,Monster,http://example.com/product_885,59557,6897116
886,Vendor_E~Product_432,Metro,Product_432,248ml,Monster,http://example.com/product_886,55727,1880272
887,Vendor_B~Product_453,Metro,Product_425,291ml,Premium Brand,http://example.com/product_887,44999,8981733
888,Vendor_A~Product_40,Walmart,Product_350,377ml,Premium Brand,http://example.com/product_888,87934,9388645
889,Vendor_D~Product_220,Metro,Product_73,410ml,Monster,http://example.com/product_889,67072,4810725
890,Vendor_E~Product_318,Save On Foods,Product_15,317ml,Premium Brand,http://example.com/product_890,61263,3306478
891,Vendor_C~Product_210,Galleria,Product_430,469ml,Generic Brand,http://example.com/product_891,42116,5691381
892,Vendor_A~Product_390,Save On Foods,Product_35,233ml,Generic Brand,http://example.com/product_892,48493,8527176
893,Vendor_D~Product_104,Save On Foods,Product_392,369ml,Premium Brand,http://example.com/product_893,97631,3099800
894,Vendor_D~Product_491,No Frills,Product_304,353ml,Generic Brand,http://example.com/product_894,26487,5251955
895,Vendor_A~Product_491,Galleria,Product_449,464ml,Monster,http://example.com/product_895,76666,4481688
896,Vendor_A~Product_278,Walmart,Product_90,229ml,Monster,http://example.com/product_896,68176,1739744
897,Vendor_C~Product_252,Walmart,Product_363,418ml,Monster,http://example.com/product_897,70836,1575698
898,Vendor_D~Product_346,Metro,Product_1,276ml,Premium Brand,http://example.com/product_898,11650,9902267
899,Vendor_E~Product_166,Loblaws,Product_239,430ml,Premium Brand,http://example.com/product_899,29947,1384657
900,Vendor_A~Product_292,Save On Foods,Product_231,392ml,Generic Brand,http://example.com/product_900,94180,6529360
901,Vendor_A~Product_15,Save On Foods,Product_285,262ml,Premium Brand,http://example.com/product_901,72528,2011929
902,Vendor_E~Product_177,Save On Foods,Product_318,223ml,Premium Brand,http://example.com/product_902,34012,5847935
903,Vendor_C~Product_155,Galleria,Product_150,494ml,Monster,http://example.com/product_903,28646,2438422
904,Vendor_D~Product_72,Voila,Product_151,319ml,Premium Brand,http://example.com/product_904,53187,4006682
905,Vendor_C~Product_313,Metro,Product_287,299ml,Generic Brand,http://example.com/product_905,23214,5694446
906,Vendor_B~Product_86,Voila,Product_267,479ml,Monster,http://example.com/product_906,51868,5541045
907,Vendor_B~Product_363,Voila,Product_94,257ml,Premium Brand,http://example.com/product_907,90773,8804474
908,Vendor_D~Product_498,Voila,Product_293,207ml,Monster,http://example.com/product_908,85788,9089285
909,Vendor_C~Product_473,Walmart,Product_479,217ml,Premium Brand,http://example.com/product_909,10431,7589631
910,Vendor_B~Product_142,No Frills,Product_478,316ml,Premium Brand,http://example.com/product_910,57072,9561843
911,Vendor_D~Product_236,Loblaws,Product_152,269ml,Premium Brand,http://example.com/product_911,33920,9138238
912,Vendor_D~Product_72,Metro,Product_496,417ml,Premium Brand,http://example.com/product_912,93317,8909211
913,Vendor_E~Product_259,Voila,Product_282,264ml,Generic Brand,http://example.com/product_913,74908,3321618
914,Vendor_E~Product_64,Walmart,Product_113,340ml,Monster,http://example.com/product_914,41983,7639725
915,Vendor_A~Product_170,No Frills,Product_497,461ml,Premium Brand,http://example.com/product_915,47798,2554908
916,Vendor_E~Product_19,Metro,Product_90,465ml,Premium Brand,http://example.com/product_916,40992,4556045
917,Vendor_C~Product_159,Save On Foods,Product_424,436ml,Premium Brand,http://example.com/product_917,45293,8207246
918,Vendor_B~Product_172,Loblaws,Product_3,363ml,Premium Brand,http://example.com/product_918,91204,7871629
919,Vendor_A~Product_494,Galleria,Product_148,235ml,Premium Brand,http://example.com/product_919,36155,1498951
920,Vendor_A~Product_121,Metro,Product_104,387ml,Generic Brand,http://example.com/product_920,12786,5443778
921,Vendor_C~Product_109,Metro,Product_85,354ml,Generic Brand,http://example.com/product_921,29985,1863792
922,Vendor_B~Product_454,Galleria,Product_142,223ml,Generic Brand,http://example.com/product_922,61927,9501486
923,Vendor_B~Product_154,Loblaws,Product_144,289ml,Premium Brand,http://example.com/product_923,86774,5849706
924,Vendor_C~Product_157,Loblaws,Product_91,328ml,Generic Brand,http://example.com/product_924,29475,3011718
925,Vendor_E~Product_295,Voila,Product_208,204ml,Generic Brand,http://example.com/product_925,34044,8245132
926,Vendor_E~Product_405,Galleria,Product_355,384ml,Generic Brand,http://example.com/product_926,19109,5029679
927,Vendor_E~Product_185,No Frills,Product_398,258ml,Monster,http://example.com/product_927,64995,1546173
928,Vendor_D~Product_251,Voila,Product_90,297ml,Generic Brand,http://example.com/product_928,13786,1353438
929,Vendor_A~Product_373,Galleria,Product_337,219ml,Monster,http://example.com/product_929,17205,5240162
930,Vendor_B~Product_4,Loblaws,Product_191,280ml,Monster,http://example.com/product_930,29190,6727254
931,Vendor_D~Product_10,No Frills,Product_415,383ml,Premium Brand,http://example.com/product_931,68688,6621706
932,Vendor_E~Product_208,No Frills,Product_17,314ml,Generic Brand,http://example.com/product_932,98804,4625651
933,Vendor_B~Product_439,Metro,Product_493,212ml,Premium Brand,http://example.com/product_933,67279,5362357
934,Vendor_D~Product_208,Voila,Product_468,256ml,Monster,http://example.com/product_934,55297,9789880
935,Vendor_A~Product_35,Metro,Product_66,420ml,Monster,http://example.com/product_935,91314,4899227
936,Vendor_E~Product_115,Voila,Product_272,363ml,Monster,http://example.com/product_936,57552,5620416
937,Vendor_D~Product_371,Walmart,Product_270,222ml,Premium Brand,http://example.com/product_937,93066,4631498
938,Vendor_E~Product_423,No Frills,Product_165,417ml,Generic Brand,http://example.com/product_938,73500,2306012
939,Vendor_B~Product_30,Metro,Product_224,306ml,Premium Brand,http://example.com/product_939,57284,6221846
940,Vendor_E~Product_277,No Frills,Product_126,467ml,Generic Brand,http://example.com/product_940,63589,1159929
941,Vendor_D~Product_475,Loblaws,Product_41,269ml,Monster,http://example.com/product_941,85996,1595904
942,Vendor_A~Product_38,Voila,Product_24,392ml,Monster,http://example.com/product_942,13943,1878616
943,Vendor_B~Product_125,Loblaws,Product_127,437ml,Premium Brand,http://example.com/product_943,29161,3517694
944,Vendor_B~Product_253,Loblaws,Product_29,239ml,Premium Brand,http://example.com/product_944,30664,9119134
945,Vendor_B~Product_239,Voila,Product_277,440ml,Monster,http://example.com/product_945,65570,5073029
946,Vendor_E~Product_386,Metro,Product_347,376ml,Premium Brand,http://example.com/product_946,81367,2516749
947,Vendor_E~Product_46,Save On Foods,Product_242,300ml,Premium Brand,http://example.com/product_947,99626,5932689
948,Vendor_C~Product_36,Save On Foods,Product_254,363ml,Generic Brand,http://example.com/product_948,85652,3184948
949,Vendor_B~Product_438,Galleria,Product_93,342ml,Monster,http://example.com/product_949,32725,2299774
950,Vendor_B~Product_266,Metro,Product_219,363ml,Monster,http://example.com/product_950,13787,4334534
951,Vendor_C~Product_293,Voila,Product_156,378ml,Generic Brand,http://example.com/product_951,19267,6644193
952,Vendor_C~Product_172,Galleria,Product_138,480ml,Premium Brand,http://example.com/product_952,17873,5039588
953,Vendor_C~Product_196,Save On Foods,Product_93,249ml,Premium Brand,http://example.com/product_953,12382,5334372
954,Vendor_D~Product_355,No Frills,Product_436,304ml,Generic Brand,http://example.com/product_954,48861,3430234
955,Vendor_A~Product_135,Metro,Product_146,278ml,Generic Brand,http://example.com/product_955,47006,4858149
956,Vendor_E~Product_11,Galleria,Product_98,482ml,Monster,http://example.com/product_956,60288,7352878
957,Vendor_B~Product_118,Galleria,Product_255,338ml,Premium Brand,http://example.com/product_957,68689,4437438
958,Vendor_A~Product_239,No Frills,Product_254,350ml,Premium Brand,http://example.com/product_958,77238,6912078
959,Vendor_A~Product_386,Walmart,Product_132,384ml,Premium Brand,http://example.com/product_959,32178,7653573
960,Vendor_A~Product_361,Galleria,Product_169,254ml,Generic Brand,http://example.com/product_960,18758,8180849
961,Vendor_E~Product_269,Voila,Product_47,402ml,Generic Brand,http://example.com/product_961,46838,4025399
962,Vendor_A~Product_416,Save On Foods,Product_194,212ml,Premium Brand,http://example.com/product_962,52401,1161288
963,Vendor_B~Product_395,No Frills,Product_324,219ml,Generic Brand,http://example.com/product_963,40620,5353952
964,Vendor_D~Product_343,No Frills,Product_140,346ml,Premium Brand,http://example.com/product_964,99080,8898666
965,Vendor_B~Product_296,Loblaws,Product_285,415ml,Premium Brand,http://example.com/product_965,62642,8919489
966,Vendor_E~Product_424,Galleria,Product_178,303ml,Monster,http://example.com/product_966,63620,9098583
967,Vendor_B~Product_379,Metro,Product_203,452ml,Generic Brand,http://example.com/product_967,52807,6418716
968,Vendor_B~Product_6,Save On Foods,Product_122,488ml,Monster,http://example.com/product_968,20368,9306187
969,Vendor_E~Product_5,Walmart,Product_487,451ml,Generic Brand,http://example.com/product_969,49832,4450628
970,Vendor_D~Product_413,Save On Foods,Product_219,368ml,Generic Brand,http://example.com/product_970,12283,1868089
971,Vendor_C~Product_489,Galleria,Product_30,472ml,Premium Brand,http://example.com/product_971,76111,2260035
972,Vendor_E~Product_489,No Frills,Product_324,337ml,Premium Brand,http://example.com/product_972,35412,7110078
973,Vendor_C~Product_357,Loblaws,Product_10,287ml,Generic Brand,http://example.com/product_973,44822,3774829
974,Vendor_D~Product_176,Galleria,Product_87,365ml,Monster,http://example.com/product_974,28083,8103551
975,Vendor_A~Product_188,No Frills,Product_428,373ml,Premium Brand,http://example.com/product_975,28782,9381242
976,Vendor_D~Product_490,No Frills,Product_368,254ml,Generic Brand,http://example.com/product_976,44028,8831486
977,Vendor_B~Product_193,Metro,Product_322,323ml,Premium Brand,http://example.com/product_977,94135,5014771
978,Vendor_A~Product_266,Save On Foods,Product_32,367ml,Monster,http://example.com/product_978,56317,7314137
979,Vendor_E~Product_130,Voila,Product_178,345ml,Generic Brand,http://example.com/product_979,82749,8156910
980,Vendor_C~Product_355,Save On Foods,Product_172,422ml,Generic Brand,http://example.com/product_980,99998,5404675
981,Vendor_D~Product_365,Walmart,Product_262,336ml,Monster,http://example.com/product_981,29953,4531751
982,Vendor_D~Product_447,Save On Foods,Product_106,333ml,Premium Brand,http://example.com/product_982,27423,6245036
983,Vendor_A~Product_231,Metro,Product_209,279ml,Monster,http://example.com/product_983,16986,1183742
984,Vendor_D~Product_461,Voila,Product_488,318ml,Generic Brand,http://example.com/product_984,32482,2182690
985,Vendor_D~Product_374,Voila,Product_408,496ml,Generic Brand,http://example.com/product_985,26748,2857992
986,Vendor_C~Product_220,Metro,Product_384,255ml,Generic Brand,http://example.com/product_986,79873,9512222
987,Vendor_A~Product_399,No Frills,Product_423,371ml,Premium Brand,http://example.com/product_987,91975,6033581
988,Vendor_E~Product_198,Voila,Product_206,338ml,Generic Brand,http://example.com/product_988,40163,1217048
989,Vendor_D~Product_61,Galleria,Product_203,201ml,Monster,http://example.com/product_989,53971,5950524
990,Vendor_C~Product_271,No Frills,Product_346,364ml,Monster,http://example.com/product_990,29024,3274018
991,Vendor_D~Product_482,Save On Foods,Product_472,484ml,Premium Brand,http://example.com/product_991,23433,5152490
992,Vendor_D~Product_433,Save On Foods,Product_298,355ml,Premium Brand,http://example.com/product_992,52669,3609942
993,Vendor_D~Product_419,Save On Foods,Product_467,464ml,Generic Brand,http://example.com/product_993,64161,7384952
994,Vendor_C~Product_185,Save On Foods,Product_254,398ml,Premium Brand,http://example.com/product_994,38107,8981521
995,Vendor_C~Product_306,Save On Foods,Product_303,249ml,Generic Brand,http://example.com/product_995,19716,6839400
996,Vendor_C~Product_74,Voila,Product_107,400ml,Monster,http://example.com/product_996,10629,4085840
997,Vendor_D~Product_204,Voila,Product_462,212ml,Monster,http://example.com/product_997,19136,2513470
998,Vendor_C~Product_136,Galleria,Product_138,489ml,Monster,http://example.com/product_998,91637,3684823
999,Vendor_C~Product_136,No Frills,Product_431,250ml,Generic Brand,http://example.com/product_999,68108,4231486
1000,Vendor_B~Product_105,Galleria,Product_370,257ml,Premium Brand,http://example.com/product_1000,47456,4711292
